# lerobot/smolvla_base@main :: model.safetensors
# 500 tensors, 450046176 parameters
# <name>\t<dtype>\t<shape>
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.0.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.0.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.0.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.0.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.1.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.10.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.11.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.2.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.3.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.4.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.5.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.6.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.7.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.8.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.layer_norm1.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.layer_norm1.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.layer_norm2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.layer_norm2.weight	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.mlp.fc1.bias	BF16	3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.mlp.fc1.weight	BF16	3072,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.mlp.fc2.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.mlp.fc2.weight	BF16	768,3072
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.k_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.k_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.out_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.out_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.q_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.q_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.v_proj.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.encoder.layers.9.self_attn.v_proj.weight	BF16	768,768
model.vlm_with_expert.vlm.model.vision_model.post_layernorm.bias	BF16	768
model.vlm_with_expert.vlm.model.vision_model.post_layernorm.weight	BF16	768
